,A1,A19,A6,A14,A11,A18,A12,A8,A4,A3,A7,A15,A9,A10,A17,A13,A2,A16,A5,A20,A21
813,3.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
814,0.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
815,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
816,3.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
817,3.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,8.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
818,3.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
819,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
820,3.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,-0.0,1.0,1.0,-0.0,1.0,1
821,3.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
822,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,9.0,3.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
823,0.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
824,3.0,1.0,3.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,1
825,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
826,3.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
827,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
828,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
829,3.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,9.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
830,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
831,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
832,2.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,-0.0,2.0,-0.0,1.0,1
833,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,9.0,4.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
834,3.0,0.0,4.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
835,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
836,1.0,0.0,3.0,2.0,4.0,1.0,2.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
837,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
838,3.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
839,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
840,3.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
841,3.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1
842,3.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1
843,1.0,0.0,4.0,2.0,4.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
844,3.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-0.0,0.0,1
845,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
846,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
847,1.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,9.0,4.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
848,3.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,1
849,3.0,1.0,4.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1
850,0.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,9.0,4.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,-0.0,0.0,1
851,3.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
852,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,1.0,1
853,1.0,1.0,0.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
854,3.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
855,3.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,1
856,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,1
857,3.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,1.0,1
858,3.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
859,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2
860,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
861,3.0,1.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
862,3.0,0.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1
863,3.0,1.0,4.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
864,3.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
865,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,1
866,0.0,0.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1
867,1.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
868,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
869,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
870,3.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
871,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,0.0,2
872,1.0,0.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
873,3.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,9.0,2.0,4.0,1.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
874,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,9.0,1.0,2.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
875,3.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
876,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
877,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
878,3.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
879,0.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
880,1.0,1.0,0.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
881,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
882,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
883,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
884,0.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2
885,3.0,1.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
886,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
887,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1
888,1.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
889,3.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
890,3.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
891,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
892,1.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,2
893,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
894,1.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,3.0,-0.0,-0.0,1.0,-0.0,0.0,1
895,3.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1
896,3.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
897,3.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1
898,3.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
899,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,-0.0,3.0,-0.0,0.0,1
900,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
901,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
902,0.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
903,3.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
904,3.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
905,3.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
906,1.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,9.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,-0.0,0.0,1
907,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,9.0,3.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
908,1.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
909,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,2
910,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
911,0.0,1.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,1
912,2.0,0.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
913,1.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,-0.0,0.0,1
914,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2
915,1.0,0.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
916,3.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,0.0,3.0,0.0,2.0,-0.0,-0.0,2.0,-0.0,0.0,1
917,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
918,3.0,0.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
919,3.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
920,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1
921,1.0,0.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
922,1.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
923,3.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
924,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,1
925,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1
926,1.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
927,3.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1
928,0.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.0,1.0,2.0,-0.0,0.0,2
929,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,1
930,2.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1
931,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,-0.0,1.0,-0.0,0.0,1
932,1.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,9.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1
933,3.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,0.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
934,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
935,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
936,3.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,9.0,2.0,0.0,0.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
937,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,1
938,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
939,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
940,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,1
941,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,1
942,3.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
943,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,1
944,1.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
945,3.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,7.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,1
946,3.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
947,0.0,0.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,1
948,0.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,1
949,3.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
950,3.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,1
951,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,1
952,3.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,1
953,0.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
954,1.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,1
955,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
956,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
957,0.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
958,1.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
959,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
960,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,2
961,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
962,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
963,0.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,8.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
964,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
965,1.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
966,0.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
967,0.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
968,0.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
969,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
970,1.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
971,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
972,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
973,0.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2
974,0.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2
975,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,-0.0,1.0,2
